Date,Open,Close
2024-10-23,172.78145461299357,171.39524841308594
2024-10-24,171.6130851382364,172.6626434326172
2024-10-25,173.05869703865983,171.8111114501953
2024-10-28,172.33590645185106,170.72195434570312
2024-10-29,170.59322780127377,171.7220001220703
2024-10-30,172.2665763305337,172.8408660888672
2024-10-31,168.84065640180688,166.18704223632812
2024-11-01,168.47430576072327,168.34559631347656
2024-11-04,168.63271013814088,167.9197998046875
2024-11-05,168.79114539135884,170.08824157714844
2024-11-06,176.76187964360457,179.45509338378906
2024-11-07,179.29666549184665,184.53456115722656
2024-11-08,184.42564107562552,187.38619995117188
2024-11-11,189.16845363463594,187.26736450195312
2024-11-12,186.6831854831676,187.71295166015625
2024-11-13,187.13866604246422,187.76246643066406
2024-11-14,186.8019998655534,185.20785522460938
2024-11-15,182.7027827599548,181.9304656982422
2024-11-18,182.4849691665467,183.90087890625
2024-11-19,183.06913962062353,187.03964233398438
2024-11-20,189.01994614918786,188.87142944335938
2024-11-21,190.04971693534398,190.53488159179688
2024-11-22,191.09926981744127,190.39625549316406
2024-11-25,192.58449252859936,186.13861083984375
2024-11-26,186.46536418769074,188.4951629638672
2024-11-27,187.0990545377114,180.90069580078125
2024-11-29,182.19779514067622,183.01962280273438
2024-12-02,183.46519118491827,179.6234130859375
2024-12-03,179.3956706819215,181.08883666992188
2024-12-04,186.1484929320972,186.3366241455078
2024-12-05,187.15847371751815,184.40585327148438
2024-12-06,185.1583710882687,189.80218505859375
2024-12-09,194.36678003450731,188.5743865966797
2024-12-10,171.75168527331115,175.98953247070312
2024-12-11,176.2469840650839,176.82127380371094
2024-12-12,176.24699828682412,173.59339904785156
2024-12-13,173.2765176132575,171.682373046875
2024-12-16,172.12795169349775,169.5436553955078
2024-12-17,169.06840162594975,168.0386505126953
2024-12-18,167.74161288998573,163.781005859375
2024-12-19,165.89992235234507,167.12770080566406
2024-12-20,166.07813516511726,167.9891357421875
2024-12-23,167.91979306867972,167.47422790527344
2024-12-24,168.02872738760934,169.72189331054688
2024-12-26,168.82085560499218,169.98922729492188
2024-12-27,168.70203396279086,167.2960205078125
2024-12-30,164.8701503567235,165.26622009277344
2024-12-31,165.55335335792032,164.99887084960938
2025-01-02,166.86036532412055,164.39488220214844
2025-01-03,165.05826943060606,164.68202209472656
2025-01-06,165.66226836006317,164.0582275390625
2025-01-07,163.94930639532947,160.43426513671875
2025-01-08,160.58278821719153,161.53334045410156
2025-01-10,158.01957910325268,153.35443115234375
2025-01-13,152.60007421017215,152.7787322998047
2025-01-14,155.26020123150738,155.15101623535156
2025-01-15,157.49351602502108,157.1361846923828
2025-01-16,158.96253331652363,158.3570556640625
2025-01-17,160.5705323874347,159.8360137939453
2025-01-21,162.65496138546393,171.29046630859375
2025-01-22,190.0900051049716,182.85406494140625
2025-01-23,180.29321300298105,185.08740234375
2025-01-24,187.241301524005,182.23867797851562
2025-01-27,167.64765053954687,157.1063995361328
2025-01-28,161.7814908360029,162.78399658203125
2025-01-29,162.81378632351291,160.81869506835938
2025-01-30,163.55821512032074,169.11669921875
2025-01-31,169.14646792691266,168.79905700683594
2025-02-03,161.98992921135053,167.3498992919922
2025-02-04,169.13652519517404,166.6451416015625
2025-02-05,167.7369909083174,170.38719177246094
2025-02-06,171.71727222263047,171.0720977783203
2025-02-07,173.70243228376904,173.16644287109375
2025-02-10,174.69502113349128,177.59336853027344
2025-02-11,176.3029945908863,175.87619018554688
2025-02-12,173.59325532841817,170.94305419921875
2025-02-13,171.71725313010984,172.5708770751953
2025-02-14,172.95798138210492,172.86865234375
2025-02-18,175.43945441173764,178.4668426513672
2025-02-19,177.25589933679012,180.17410278320312
2025-02-20,178.47675477537666,174.69500732421875
2025-02-21,174.81411618857112,166.56573486328125
2025-02-24,172.28304758530845,168.69981384277344
2025-02-25,168.03475266865965,167.29031372070312
2025-02-26,169.71223503670498,171.19119262695312
2025-02-27,171.7172695212902,163.53836059570312
2025-02-28,161.90059635192623,164.82872009277344
2025-03-03,165.71213395188414,160.81869506835938
2025-03-04,158.03943827697228,156.3024139404297
2025-03-05,156.88802731716822,160.36207580566406
2025-03-06,155.99472911626432,149.8208465576172
2025-03-07,149.5031910592849,154.00953674316406
2025-03-10,149.4138715397429,147.686767578125
2025-03-11,142.356587251395,143.11094665527344
2025-03-12,145.1457581389456,149.77120971679688
2025-03-13,148.67936698464854,146.56517028808594
2025-03-14,147.81579710384727,148.1632080078125
2025-03-17,149.28483859802733,152.86807250976562
2025-03-18,151.24022048829153,148.3418731689453
2025-03-19,148.9473475949075,151.3196258544922
2025-03-20,150.45609971192118,151.587646484375
2025-03-21,150.525571228265,151.1012725830078
2025-03-24,155.18078128182867,153.7216796875
2025-03-25,153.36435181379517,152.7886505126953
2025-03-26,151.7563725855352,146.70411682128906
2025-03-27,144.76856966065708,144.69908142089844
2025-03-28,142.7139120640041,139.8254852294922
2025-03-31,137.61203811511174,138.7733612060547
2025-04-01,138.7237141831785,140.88755798339844
2025-04-02,138.82297653625275,144.7784881591797
2025-04-03,138.21750521626439,136.2124786376953
2025-04-04,131.92451925496164,127.31892395019531
2025-04-07,117.978701237657,126.2171630859375
2025-04-08,131.5572613030457,123.5768814086914
2025-04-09,122.48503470617193,138.6542510986328
2025-04-10,136.12403246183374,132.8367462158203
2025-04-11,131.60149448661676,131.840576171875
2025-04-14,136.27345486619865,134.12176513671875
2025-04-15,134.2413049200413,133.42446899414062
2025-04-16,131.770848512551,129.2605438232422
2025-04-17,130.3961620679948,128.12493896484375
2025-04-21,126.40159358883746,122.34725952148438
2025-04-22,124.02079267875519,126.750244140625
2025-04-23,134.39072556527944,130.89422607421875
2025-04-24,131.9999580959684,136.980712890625
2025-04-25,136.96080397414963,137.9569549560547
2025-04-28,139.11248173194545,139.60060119628906
2025-04-29,139.2718689270396,140.2480926513672
2025-04-30,137.9469764317269,140.17835998535156
2025-05-01,145.99588155253466,144.9300079345703
2025-05-02,147.75906988784533,150.1498260498047
2025-05-05,148.8647943052445,148.71536254882812
2025-05-06,146.4142551208822,147.13148498535156
2025-05-07,146.9322618333512,148.79505920410156
2025-05-08,148.47629271476555,149.7214813232422
2025-05-09,149.4624889410834,149.76133728027344
2025-05-12,155.70835189663617,156.61485290527344
2025-05-13,157.61100193846264,161.64541625976562
2025-05-14,161.73507425050616,162.3227996826172
2025-05-15,160.73891577123783,158.7864532470703
2025-05-16,159.38414924766633,159.8722686767578
2025-05-19,157.69070453617388,159.02554321289062
2025-05-20,158.0194362806578,159.69296264648438
2025-05-21,157.74050692033381,156.5749969482422
2025-05-22,156.37576666446228,156.70449829101562
2025-05-23,154.39345094608825,155.3696746826172
2025-05-27,158.70677688294603,161.28680419921875
2025-05-28,161.2469551969757,163.21934509277344
2025-05-29,164.3649027605764,162.27297973632812
2025-05-30,162.80094493519584,164.8928680419922
2025-06-02,163.53809223359426,165.92886352539062
2025-06-03,166.15797836450872,168.4889678955078
2025-06-04,169.05677596951472,167.45297241210938
2025-06-05,168.34949991668026,170.48126220703125
2025-06-06,173.3302619343553,173.35018920898438
2025-06-09,174.1869605971562,176.4681396484375
2025-06-10,177.0259853951873,176.79685974121094
2025-06-11,176.86660563672197,175.70111083984375
2025-06-12,189.2288404702175,199.09072875976562
2025-06-13,200.80411795500424,214.39161682128906
2025-06-16,212.37938350030575,210.2874755859375
2025-06-17,209.8491578692407,207.37869262695312
2025-06-18,210.2775040381844,210.058349609375
2025-06-20,212.52881772251567,204.3802947998047
2025-06-23,204.71896287196108,206.24307250976562
2025-06-24,209.18174565369856,214.44142150878906
2025-06-25,214.11269389498037,209.908935546875
