Date,Open,Close
2024-10-23,153.0,152.91000366210938
2024-10-24,154.74000549316406,153.44000244140625
2024-10-25,155.39999389648438,156.22999572753906
2024-10-28,158.5,159.9199981689453
2024-10-29,161.10000610351562,166.25
2024-10-30,153.00999450683594,148.60000610351562
2024-10-31,147.8000030517578,144.07000732421875
2024-11-01,144.44000244140625,141.86000061035156
2024-11-04,141.6999969482422,140.7100067138672
2024-11-05,141.94000244140625,141.66000366210938
2024-11-06,144.9499969482422,145.10000610351562
2024-11-07,146.67999267578125,149.82000732421875
2024-11-08,149.38999938964844,147.9499969482422
2024-11-11,147.3800048828125,147.35000610351562
2024-11-12,147.0,143.6300048828125
2024-11-13,142.86000061035156,139.3000030517578
2024-11-14,140.33999633789062,138.83999633789062
2024-11-15,136.57000732421875,134.89999389648438
2024-11-18,138.19000244140625,138.92999267578125
2024-11-19,137.41000366210938,139.38999938964844
2024-11-20,138.9600067138672,137.60000610351562
2024-11-21,138.8699951171875,137.49000549316406
2024-11-22,137.35000610351562,138.35000610351562
2024-11-25,140.49000549316406,141.1300048828125
2024-11-26,142.5500030517578,137.72000122070312
2024-11-27,137.1999969482422,136.24000549316406
2024-11-29,136.24000549316406,137.17999267578125
2024-12-02,137.9199981689453,142.05999755859375
2024-12-03,142.5800018310547,141.97999572753906
2024-12-04,142.9600067138672,143.99000549316406
2024-12-05,143.67999267578125,141.36000061035156
2024-12-06,141.47999572753906,138.58999633789062
2024-12-09,135.7100067138672,130.8699951171875
2024-12-10,131.55999755859375,127.73999786376953
2024-12-11,128.52000427246094,130.14999389648438
2024-12-12,130.0,130.60000610351562
2024-12-13,131.3000030517578,126.91000366210938
2024-12-16,126.01000213623047,126.69000244140625
2024-12-17,124.44999694824219,125.0199966430664
2024-12-18,125.43000030517578,121.41000366210938
2024-12-19,122.16000366210938,118.87999725341797
2024-12-20,118.0,119.20999908447266
2024-12-23,120.70999908447266,124.5999984741211
2024-12-24,127.51000213623047,126.29000091552734
2024-12-26,125.5199966430664,125.05999755859375
2024-12-27,124.37000274658203,125.19000244140625
2024-12-30,123.55999755859375,122.44000244140625
2024-12-31,123.0999984741211,120.79000091552734
2025-01-02,122.29000091552734,120.62999725341797
2025-01-03,121.6500015258789,125.37000274658203
2025-01-06,129.07000732421875,129.5500030517578
2025-01-07,130.50999450683594,127.33000183105469
2025-01-08,124.51000213623047,121.83999633789062
2025-01-10,118.18000030517578,116.04000091552734
2025-01-13,115.27999877929688,117.31999969482422
2025-01-14,118.0,116.08999633789062
2025-01-15,117.55000305175781,119.95999908447266
2025-01-16,120.23999786376953,118.44000244140625
2025-01-17,120.77999877929688,121.45999908447266
2025-01-21,122.38999938964844,122.27999877929688
2025-01-22,123.08000183105469,123.75
2025-01-23,121.43000030517578,123.04000091552734
2025-01-24,124.55000305175781,122.83999633789062
2025-01-27,117.80000305175781,115.01000213623047
2025-01-28,115.18000030517578,114.16999816894531
2025-01-29,115.7699966430664,117.3499984741211
2025-01-30,118.52999877929688,118.86000061035156
2025-01-31,119.13999938964844,115.94999694824219
2025-02-03,113.87999725341797,114.2699966430664
2025-02-04,115.44999694824219,119.5
2025-02-05,107.61000061035156,112.01000213623047
2025-02-06,110.93000030517578,110.16000366210938
2025-02-07,109.12999725341797,107.55999755859375
2025-02-10,108.44000244140625,110.4800033569336
2025-02-11,108.9800033569336,111.0999984741211
2025-02-12,109.5199966430664,111.72000122070312
2025-02-13,112.0,111.80999755859375
2025-02-14,112.6500015258789,113.0999984741211
2025-02-18,114.05000305175781,114.27999877929688
2025-02-19,114.25,114.69000244140625
2025-02-20,115.01000213623047,114.16999816894531
2025-02-21,114.8499984741211,110.83999633789062
2025-02-24,111.48999786376953,108.11000061035156
2025-02-25,107.88999938964844,103.95999908447266
2025-02-26,104.94999694824219,104.73999786376953
2025-02-27,105.08000183105469,99.51000213623047
2025-02-28,99.55999755859375,99.86000061035156
2025-03-03,101.5199966430664,98.2300033569336
2025-03-04,96.0,100.75
2025-03-05,100.36000061035156,101.66999816894531
2025-03-06,99.05000305175781,98.8499984741211
2025-03-07,98.87999725341797,100.30999755859375
2025-03-10,98.56999969482422,96.62999725341797
2025-03-11,96.79000091552734,96.76000213623047
2025-03-12,99.05000305175781,100.79000091552734
2025-03-13,99.72000122070312,98.11000061035156
2025-03-14,99.63999938964844,100.97000122070312
2025-03-17,102.5999984741211,104.58999633789062
2025-03-18,103.8499984741211,103.51000213623047
2025-03-19,104.41999816894531,106.2300033569336
2025-03-20,105.12000274658203,107.13999938964844
2025-03-21,105.33000183105469,106.44000244140625
2025-03-24,109.7300033569336,113.8499984741211
2025-03-25,113.2699966430664,114.80999755859375
2025-03-26,114.11000061035156,110.19000244140625
2025-03-27,106.11000061035156,106.6500015258789
2025-03-28,105.52999877929688,103.22000122070312
