Ticker,Avg_Daily_Return_%,Volatility_%,Sharpe_Ratio,Total_Return_%
SPY,0.0576218145844956,1.0781034698708318,0.8484509831015503,91.48747912182613
NVDA,0.25880158418753807,3.2944778856328285,1.2470406318206226,1206.0055967683845
MSFT,0.08441635631297983,1.6353985093088659,0.8194138032500085,143.7758781612829
AAPL,0.07716422834486086,1.7916982207911294,0.6836777174022872,115.36997957307564
AMZN,0.04631676886902736,2.2069351713933103,0.33315700492137135,31.73792355401208
META,0.11773816253034504,2.7456464681984083,0.6807268921582499,171.49004850008205
GOOGL,0.11249584265525783,1.9556897799933606,0.9131387592427102,222.46140445287347
TSLA,0.1608312630525902,3.862290148273805,0.6610371185164498,196.91585548715724
